id;user_id;pickup_id;ref;type;new_type;volume_m3;status;name;description;photo;weight;price;bulk_item;picture_option;street;number;box;postalcode;city;longitude;latitude;add_infos;pickup_date;pickup_option;storagdate;ending_date;billing_date;billing_status;billing_ref;box_id;storage_country;storage_warehouse;storage_floor;storage_row;storage_rack;storage_rack_floor;storage_pallet;created_at;updated_at
2277;499;379;;suitcase;suitcase;0.40;in_storage;Valise;;1057.jpg;;3;1;0;Rue du Bailli;97;;1050;Ixelles;4.3588553;50.8254285;;25/08/17 10:00;direct;24/08/17;0000-00-00 00:00:00;;;;1057;;;;;;;;22/08/17 13:24;05/02/18 12:57
2286;499;0;;custom_box;moving_box_large;0.20;in_storage;Votre boite;;1071.jpg;;3;;;;;;;;;;;24/08/17 15:24;;24/08/17;0000-00-00 00:00:00;;;;1071;;;;;;;;24/08/17 15:24;05/02/18 12:57
2287;499;414;;other;other;;with_me;Tableau;Tableau;1070.jpg;;0;;;Rue Charles Quint;55;;1000;Bruxelles;4.3841053;50.8497214;La valise grise: il existe deux valises grises similaires, on ne voit pas très bien la taille sur les photos, il me faudrait la plus grande.;11/10/17 14:00;;24/08/17;11/10/17 14:00;;pending;;1070;;;;;;;;24/08/17 15:24;11/10/17 17:33
2288;499;0;;other;other;0.15;in_storage;Sac;Sac;1063.jpg;;3;;;;;;;;;;;24/08/17 15:24;;24/08/17;0000-00-00 00:00:00;;;;1063;;;;;;;;24/08/17 15:24;05/02/18 12:56
2289;499;0;;other;other;0.20;in_storage;Porte serviette;Porte serviette;1061.jpg;;2;;;;;;;;;;;24/08/17 15:24;;24/08/17;0000-00-00 00:00:00;;;;1061;;;;;;;;24/08/17 15:24;05/02/18 12:58
2290;487;0;;suitcase;suitcase;0.40;with_me;Suitcase;;1027.jpg;;0;;;;;;;;;;;24/08/17 15:36;;22/08/17;0000-00-00 00:00:00;;;;1027;;;;;;;;24/08/17 15:36;14/09/17 09:23
2291;487;0;;suitcase;suitcase;0.40;with_me;Suitcase;;1028.jpg;;0;;;;;;;;;;;24/08/17 15:36;;22/08/17;0000-00-00 00:00:00;;;;1028;;;;;;;;24/08/17 15:36;14/09/17 09:24
2295;504;386;;custom_box;custom_box;;with_me;Votre boite;;1083.jpg;;0;1;0;Rue de Lombardie;2;Weerts;1060;Saint-Gilles;4.3471979;50.8244347;L'appartement se croisement entre la rue de Lombardie et la rue de Savoie;28/08/17 10:00;direct;27/08/17;0000-00-00 00:00:00;;;;1083;;;;;;;;25/08/17 19:47;2/11/17 20:52
2296;483;0;;suitcase;suitcase;0.40;with_me;Sac de voyage;Sac de voyage bleu;1079.jpg;;0;;;;;;;;;;;26/08/17 16:19;;25/08/17;0000-00-00 00:00:00;;;;1079;;;;;;;;26/08/17 16:19;15/09/17 18:26
2298;499;0;;custom_box;moving_box_large;0.20;in_storage;Your box;;1069.jpg;;3;;;;;;;;;;;26/08/17 18:04;;24/08/17;0000-00-00 00:00:00;;;;1069;;;;;;;;26/08/17 18:04;05/02/18 12:56
2299;499;0;;custom_box;moving_box_large;0.20;in_storage;Your box;;1068.jpg;;2;;;;;;;;;;;26/08/17 18:04;;24/08/17;0000-00-00 00:00:00;;;;1068;;;;;;;;26/08/17 18:04;05/02/18 12:58
2300;499;0;;custom_box;moving_box_large;0.20;in_storage;Your box;;1067.jpg;;2;;;;;;;;;;;26/08/17 18:04;;24/08/17;0000-00-00 00:00:00;;;;1067;;;;;;;;26/08/17 18:04;05/02/18 12:58
2301;499;0;;custom_box;moving_box_large;0.20;in_storage;Your box;;1066.jpg;;3;;;;;;;;;;;26/08/17 18:04;;24/08/17;0000-00-00 00:00:00;;;;1066;;;;;;;;26/08/17 18:04;05/02/18 12:55
2302;499;0;;custom_box;moving_box_large;0.20;in_storage;Your box;;1065.jpg;;2;;;;;;;;;;;26/08/17 18:04;;24/08/17;0000-00-00 00:00:00;;;;1065;;;;;;;;26/08/17 18:04;05/02/18 13:00
2303;499;0;;custom_box;moving_box_large;0.20;in_storage;Your box;;1064.jpg;;2;;;;;;;;;;;26/08/17 18:04;;24/08/17;0000-00-00 00:00:00;;;;1064;;;;;;;;26/08/17 18:04;05/02/18 12:59
2304;499;0;;other;other;0.15;in_storage;Sac;Sac;1062.jpg;;3;;;;;;;;;;;26/08/17 18:04;;24/08/17;0000-00-00 00:00:00;;;;1062;;;;;;;;26/08/17 18:04;05/02/18 12:54
2305;499;0;;other;other;0.15;in_storage;Sac;Sac;1058.jpg;;3;;;;;;;;;;;26/08/17 18:04;;24/08/17;0000-00-00 00:00:00;;;;1058;;;;;;;;26/08/17 18:04;05/02/18 12:54
2306;499;0;;suitcase;suitcase;0.40;with_me;Sac de voyage;Sac de voyage;1056.jpg;;0;;;;;;;;;;;26/08/17 18:04;;24/08/17;0000-00-00 00:00:00;;;;1056;;;;;;;;26/08/17 18:04;22/01/18 16:37
2307;499;469;;suitcase;suitcase;0.40;with_me;Sac de voyage;Sac de voyage;1055.jpg;;0;;;Rue Charles Quint;55;;1000;Bruxelles;4.3841053;50.8497214;;22/01/18 14:00;;24/08/17;22/01/18 14:00;;pending;;1055;;;;;;;;26/08/17 18:04;22/01/18 16:37
2308;479;0;;box;box;;with_me;Boxify Box;Classeurs;;;0;;;;;;;;;;;26/08/17 18:26;;26/08/17;0000-00-00 00:00:00;;;;1026;;;;;;;;26/08/17 18:26;14/09/17 09:05
2309;479;0;;box;box;;with_me;Boxify Box;Classeurs;;;0;;;;;;;;;;;26/08/17 18:26;;26/08/17;0000-00-00 00:00:00;;;;1033;;;;;;;;26/08/17 18:26;14/09/17 09:06
2310;479;0;;box;box;;with_me;Boxify Box;Classeurs;;;0;;;;;;;;;;;26/08/17 18:26;;26/08/17;0000-00-00 00:00:00;;;;1032;;;;;;;;26/08/17 18:26;14/09/17 09:11
2311;479;0;;box;box;;with_me;Boxify Box;Classeurs;;;0;;;;;;;;;;;26/08/17 18:26;;26/08/17;0000-00-00 00:00:00;;;;1049;;;;;;;;26/08/17 18:26;14/09/17 09:12
2312;479;0;;box;box;;with_me;Boxify Box;Classeurs;;;0;;;;;;;;;;;26/08/17 18:26;;26/08/17;0000-00-00 00:00:00;;;;1051;;;;;;;;26/08/17 18:26;14/09/17 09:12
2313;479;0;;box;box;;with_me;Boxify Box;Classeurs;;;0;;;;;;;;;;;26/08/17 18:26;;26/08/17;0000-00-00 00:00:00;;;;1054;;;;;;;;26/08/17 18:26;14/09/17 09:13
2314;479;0;;box;box;;with_me;Boxify Box;"<p>Classeurs<span id=""pastemarkerend""> </span><br>



</p>";;;0;;;;;;;;;;;26/08/17 18:26;;26/08/17;0000-00-00 00:00:00;;;;1044;;;;;;;;26/08/17 18:26;14/09/17 09:13
2315;504;0;;other;other;;with_me;Banc de musculation;Banc de musculation;1080.jpg;;0;;;;;;;;;;;27/08/17 19:50;;27/08/17;0000-00-00 00:00:00;;;;1080;;;;;;;;27/08/17 19:50;2/11/17 20:53
2316;504;0;;other;other;;with_me;Chaise rouge;Chaise rouge;1081.jpg;;0;;;;;;;;;;;27/08/17 19:50;;27/08/17;0000-00-00 00:00:00;;;;1081;;;;;;;;27/08/17 19:50;2/11/17 20:53
2317;504;0;;other;other;;with_me;Petit meuble de rangement;Petit meuble de rangement;1082.jpg;;0;;;;;;;;;;;27/08/17 19:50;;27/08/17;0000-00-00 00:00:00;;;;1082;;;;;;;;27/08/17 19:50;2/11/17 20:53
2318;504;0;;other;other;;with_me;Poubelle rouge;Poubelle rouge;1084.jpg;;0;;;;;;;;;;;27/08/17 19:50;;27/08/17;0000-00-00 00:00:00;;;;1084;;;;;;;;27/08/17 19:50;2/11/17 20:54
2319;504;0;;other;other;;with_me;Sac;Sac;1085.jpg;;0;;;;;;;;;;;27/08/17 19:50;;27/08/17;0000-00-00 00:00:00;;;;1085;;;;;;;;27/08/17 19:50;2/11/17 20:57
2320;504;0;;other;other;;with_me;Sac coussins;Sac coussins;1086.jpg;;0;;;;;;;;;;;27/08/17 19:50;;27/08/17;0000-00-00 00:00:00;;;;1086;;;;;;;;27/08/17 19:50;2/11/17 20:58
2321;504;0;;other;other;;with_me;Sac blanc;Sac blanc;1087.jpg;;0;;;;;;;;;;;27/08/17 19:50;;27/08/17;0000-00-00 00:00:00;;;;1087;;;;;;;;27/08/17 19:50;2/11/17 20:59
2322;504;0;;other;other;;with_me;Batte de baseball;Batte de baseball;1088.jpg;;0;;;;;;;;;;;27/08/17 19:50;;27/08/17;0000-00-00 00:00:00;;;;1088;;;;;;;;27/08/17 19:50;2/11/17 20:59
2323;504;0;;other;other;;with_me;Lampe;Lampe;1089.jpg;;0;;;;;;;;;;;27/08/17 19:50;;27/08/17;0000-00-00 00:00:00;;;;1089;;;;;;;;27/08/17 19:50;2/11/17 21:00
2324;504;0;;other;other;;with_me;Porte document;Porte document;1090.jpg;;0;;;;;;;;;;;27/08/17 19:50;;27/08/17;0000-00-00 00:00:00;;;;1090;;;;;;;;27/08/17 19:50;2/11/17 21:00
2325;504;0;;other;other;;with_me;Sac à main;Sac à main;1091.jpg;;0;;;;;;;;;;;27/08/17 19:50;;27/08/17;0000-00-00 00:00:00;;;;1091;;;;;;;;27/08/17 19:50;2/11/17 21:01
2326;504;0;;other;other;;with_me;Sacs;Sacs;1092.jpg;;0;;;;;;;;;;;27/08/17 19:50;;27/08/17;0000-00-00 00:00:00;;;;1092;;;;;;;;27/08/17 19:50;2/11/17 21:02
2327;504;0;;custom_box;custom_box;;with_me;Boite Nespresso;Boite Nespresso;1093.jpg;;0;;;;;;;;;;;27/08/17 19:50;;27/08/17;0000-00-00 00:00:00;;;;1093;;;;;;;;27/08/17 19:50;2/11/17 21:03
2328;504;0;;other;other;;with_me;Tableau;Tableau;1094.jpg;;0;;;;;;;;;;;27/08/17 19:50;;27/08/17;0000-00-00 00:00:00;;;;1094;;;;;;;;27/08/17 19:50;14/12/17 18:06
2329;504;0;;other;other;;with_me;Tapis;Tapis;1095.jpg;;0;;;;;;;;;;;27/08/17 19:50;;27/08/17;0000-00-00 00:00:00;;;;1095;;;;;;;;27/08/17 19:50;2/11/17 21:04
2330;504;0;;other;other;;with_me;Cubes de rangement;Cubes de rangement;1096.jpg;;0;;;;;;;;;;;27/08/17 19:50;;27/08/17;0000-00-00 00:00:00;;;;1096;;;;;;;;27/08/17 19:50;2/11/17 21:04
2331;504;0;;other;other;;with_me;Barre pour haltères;Barre pour haltères;1097.jpg;;0;;;;;;;;;;;27/08/17 19:50;;27/08/17;0000-00-00 00:00:00;;;;1097;;;;;;;;27/08/17 19:50;2/11/17 21:05
2332;504;0;;other;other;;with_me;Vaisellier;Vaisellier;1098.jpg;;0;;;;;;;;;;;27/08/17 19:50;;27/08/17;0000-00-00 00:00:00;;;;1098;;;;;;;;27/08/17 19:50;2/11/17 21:05
2333;504;0;;other;other;;with_me;Cube de rangement;Cube de rangement;1099.jpg;;0;;;;;;;;;;;27/08/17 19:50;;27/08/17;0000-00-00 00:00:00;;;;1099;;;;;;;;27/08/17 19:50;2/11/17 21:06
2334;504;0;;other;other;;with_me;Sac;Sac;1100.jpg;;0;;;;;;;;;;;27/08/17 19:50;;27/08/17;0000-00-00 00:00:00;;;;1100;;;;;;;;27/08/17 19:50;2/11/17 21:06
2335;504;0;;other;other;;with_me;Sommier;Sommier;1101.jpg;;0;;;;;;;;;;;27/08/17 19:50;;27/08/17;0000-00-00 00:00:00;;;;1101;;;;;;;;27/08/17 19:50;2/11/17 21:07
2336;504;0;;other;other;;with_me;Sommier;Sommier;1102.jpg;;0;;;;;;;;;;;27/08/17 19:50;;27/08/17;0000-00-00 00:00:00;;;;1102;;;;;;;;27/08/17 19:50;2/11/17 21:09
2337;504;0;;other;other;;with_me;Matelas;Matelas;1103.jpg;;0;;;;;;;;;;;27/08/17 19:50;;27/08/17;0000-00-00 00:00:00;;;;1103;;;;;;;;27/08/17 19:50;2/11/17 21:10
2338;504;0;;other;other;;with_me;Meuble de rangement;Meuble de rangement;1104.jpg;;0;;;;;;;;;;;27/08/17 19:50;;27/08/17;0000-00-00 00:00:00;;;;1104;;;;;;;;27/08/17 19:50;2/11/17 21:10
2339;504;0;;other;other;;with_me;Sac blanc;Sac blanc;1105.jpg;;0;;;;;;;;;;;27/08/17 19:50;;27/08/17;0000-00-00 00:00:00;;;;1105;;;;;;;;27/08/17 19:50;2/11/17 21:11
2340;504;0;;other;other;;with_me;Tableau;Tableau;1106.jpg;;0;;;;;;;;;;;27/08/17 19:50;;27/08/17;0000-00-00 00:00:00;;;;1106;;;;;;;;27/08/17 19:50;2/11/17 21:08
2341;504;0;;custom_box;custom_box;;with_me;Your box;;1107.jpg;;0;;;;;;;;;;;27/08/17 19:50;;27/08/17;0000-00-00 00:00:00;;;;1107;;;;;;;;27/08/17 19:50;2/11/17 21:12
2342;504;0;;custom_box;custom_box;;with_me;Your box;;1108.jpg;;0;;;;;;;;;;;27/08/17 19:50;;27/08/17;0000-00-00 00:00:00;;;;1108;;;;;;;;27/08/17 19:50;2/11/17 21:12
2343;504;0;;custom_box;custom_box;;with_me;Your box;;1109.jpg;;0;;;;;;;;;;;27/08/17 19:50;;27/08/17;0000-00-00 00:00:00;;;;1109;;;;;;;;27/08/17 19:50;27/08/17 20:08
2344;504;0;;custom_box;custom_box;;with_me;Your box;;1110.jpg;;0;;;;;;;;;;;27/08/17 19:50;;27/08/17;0000-00-00 00:00:00;;;;1110;;;;;;;;27/08/17 19:50;2/11/17 21:14
2345;504;0;;other;other;;with_me;Petites planches 20x;Petites planches 20x;1111.jpg;;0;;;;;;;;;;;27/08/17 19:50;;27/08/17;0000-00-00 00:00:00;;;;1111;;;;;;;;27/08/17 19:50;2/11/17 21:15
2346;504;0;;other;other;;with_me;Sac bleu;Sac bleu;1112.jpg;;0;;;;;;;;;;;27/08/17 19:50;;27/08/17;0000-00-00 00:00:00;;;;1112;;;;;;;;27/08/17 19:50;2/11/17 21:15
2347;504;0;;custom_box;custom_box;;with_me;Your box;;1113.jpg;;0;;;;;;;;;;;27/08/17 19:50;;27/08/17;0000-00-00 00:00:00;;;;1113;;;;;;;;27/08/17 19:50;2/11/17 21:16
2348;504;0;;other;other;;with_me;2 tables en verre;2 tables en verre;1114.jpg;;0;;;;;;;;;;;27/08/17 19:50;;27/08/17;0000-00-00 00:00:00;;;;1114;;;;;;;;27/08/17 19:50;2/11/17 21:16
2349;504;0;;other;other;;with_me;Canapé 2 places;Canapé 2 places;1115.jpg;;0;;;;;;;;;;;27/08/17 19:50;;27/08/17;0000-00-00 00:00:00;;;;1115;;;;;;;;27/08/17 19:50;2/11/17 21:17
2350;504;0;;other;other;;with_me;Canapé 2 places;Canapé 2 places;1115.jpg;;0;;;;;;;;;;;27/08/17 19:50;;27/08/17;0000-00-00 00:00:00;;;;1116;;;;;;;;27/08/17 19:50;2/11/17 21:17
2351;504;0;;other;other;;with_me;Cadre photo;Cadre photo;1117.jpg;;0;;;;;;;;;;;27/08/17 19:50;;27/08/17;0000-00-00 00:00:00;;;;1117;;;;;;;;27/08/17 19:50;2/11/17 21:17
2352;504;0;;other;other;;with_me;Sommier;Sommier;1118.jpg;;0;;;;;;;;;;;27/08/17 19:50;;27/08/17;0000-00-00 00:00:00;;;;1118;;;;;;;;27/08/17 19:50;2/11/17 21:18
2353;504;0;;other;other;;with_me;Miroir;Miroir;;;0;;;;;;;;;;;27/08/17 19:50;;27/08/17;0000-00-00 00:00:00;;;;1119;;;;;;;;27/08/17 19:50;2/11/17 20:55
2354;504;0;;other;other;;with_me;MIroir;MIroir;;;0;;;;;;;;;;;27/08/17 19:50;;27/08/17;0000-00-00 00:00:00;;;;1120;;;;;;;;27/08/17 19:50;14/12/17 18:07
2355;504;0;;other;other;;with_me;8 planches;8 planches;;;0;;;;;;;;;;;27/08/17 20:10;;27/08/17;0000-00-00 00:00:00;;;;;;;;;;;;27/08/17 20:10;2/11/17 21:18
2356;482;0;;other;dresser_6_drawers;1.41;in_storage;Furniture with drawers;Furniture with drawers;1120.jpg;;8;;;;;;;;;;;28/08/17 21:27;;28/08/17;0000-00-00 00:00:00;;;;0;;;;;;;;28/08/17 21:27;29/08/17 05:27
2357;482;0;;custom_box;moving_box_large;0.20;in_storage;Wooden safe;Wooden safe;1121.jpg;;1;;;;;;;;;;;28/08/17 21:27;;28/08/17;0000-00-00 00:00:00;;;;1121;;;;;;;;28/08/17 21:27;29/08/17 05:28
2358;482;0;;custom_box;moving_box_medium;0.15;in_storage;Your box;;1122.jpg;;1;;;;;;;;;;;28/08/17 21:27;;28/08/17;0000-00-00 00:00:00;;;;1122;;;;;;;;28/08/17 21:27;29/08/17 05:28
2359;482;0;;custom_box;moving_box_medium;0.15;in_storage;Your box;;1123.jpg;;1;;;;;;;;;;;28/08/17 21:27;;28/08/17;0000-00-00 00:00:00;;;;1123;;;;;;;;28/08/17 21:27;29/08/17 05:29
2360;482;0;;other;coffee_table;0.80;in_storage;Living table;Living table;1124.jpg;;6;;;;;;;;;;;28/08/17 21:27;;28/08/17;0000-00-00 00:00:00;;;;1124;;;;;;;;28/08/17 21:27;29/08/17 05:30
2361;482;0;;other;other;0.60;in_storage;Bedbase;Bedbase;1125.jpg;;1;;;;;;;;;;;28/08/17 21:27;;28/08/17;0000-00-00 00:00:00;;;;1125;;;;;;;;28/08/17 21:27;29/08/17 05:30
2362;482;0;;other;picture_frame;0.20;in_storage;Picture;Picture;1126.jpg;;2;;;;;;;;;;;28/08/17 21:27;;28/08/17;0000-00-00 00:00:00;;;;1126;;;;;;;;28/08/17 21:27;29/08/17 05:31
2363;482;0;;ski;ski;0.10;in_storage;Ski/Snowboard;;1127.jpg;;4;;;;;;;;;;;28/08/17 21:27;;28/08/17;0000-00-00 00:00:00;;;;1127;;;;;;;;28/08/17 21:27;29/08/17 05:31
2364;482;0;;other;laundry_basket;0.20;in_storage;Basket;Basket;1128.jpg;;2;;;;;;;;;;;28/08/17 21:27;;28/08/17;0000-00-00 00:00:00;;;;1128;;;;;;;;28/08/17 21:27;29/08/17 05:32
2365;482;0;;other;picture_frame;0.20;in_storage;Picture;Picture;1129.jpg;;2;;;;;;;;;;;28/08/17 21:27;;28/08/17;0000-00-00 00:00:00;;;;1129;;;;;;;;28/08/17 21:27;29/08/17 05:34
2366;482;0;;other;picture_frame;0.20;in_storage;Picture;Picture;1130.jpg;;2;;;;;;;;;;;28/08/17 21:27;;28/08/17;0000-00-00 00:00:00;;;;1130;;;;;;;;28/08/17 21:27;29/08/17 05:35
2367;482;0;;other;sofa_3_seater;3.05;in_storage;Sofa;Sofa;1131.jpg;;10;;;;;;;;;;;28/08/17 21:27;;28/08/17;0000-00-00 00:00:00;;;;1131;;;;;;;;28/08/17 21:27;29/08/17 05:37
2368;482;0;;other;coffee_table;0.80;in_storage;Table up;Table up;1132.jpg;;3;;;;;;;;;;;28/08/17 21:27;;28/08/17;0000-00-00 00:00:00;;;;1132;;;;;;;;28/08/17 21:27;29/08/17 05:37
2369;482;0;;other;tv_bench;0.65;in_storage;TV table;TV table;1133.jpg;;4;;;;;;;;;;;28/08/17 21:27;;28/08/17;0000-00-00 00:00:00;;;;1133;;;;;;;;28/08/17 21:27;29/08/17 05:38
2370;482;0;;other;washing_machine;0.65;in_storage;Washing machine;Washing machine;1134.jpg;;12;;;;;;;;;;;28/08/17 21:27;;28/08/17;0000-00-00 00:00:00;;;;1134;;;;;;;;28/08/17 21:27;29/08/17 05:38
2371;482;0;;other;footstool;0.25;in_storage;Footstool;Footstool;1135.jpg;;5;;;;;;;;;;;28/08/17 21:27;;28/08/17;0000-00-00 00:00:00;;;;1135;;;;;;;;28/08/17 21:27;29/08/17 05:39
2372;482;442;;tire;tire;;with_me;Tires;4 Tires;1136.jpg;;4;;;Rue Wiertz;50;;1050;Ixelles;4.374313;50.8373239;Please call 0470110277 when there as it is my work address and I need to come down;27/11/17 10:00;;28/08/17;27/11/17 10:00;;pending;;1136;;;;;;;;28/08/17 21:27;27/11/17 17:43
2373;482;0;;other;coffee_table;0.80;in_storage;Table down;Table down;1137.jpg;;2;;;;;;;;;;;28/08/17 21:27;;28/08/17;0000-00-00 00:00:00;;;;1137;;;;;;;;28/08/17 21:27;29/08/17 05:40
2374;482;0;;other;dining_chair;0.60;in_storage;Chairs;Chairs;1138.jpg;;4;;;;;;;;;;;28/08/17 21:27;;28/08/17;0000-00-00 00:00:00;;;;1138;;;;;;;;28/08/17 21:27;29/08/17 05:40
2375;482;0;;other;other;0.20;in_storage;Decoration;Decoration;1140.jpg;;4;;;;;;;;;;;28/08/17 21:27;;28/08/17;0000-00-00 00:00:00;;;;1139;;;;;;;;28/08/17 21:27;29/08/17 05:41
2376;482;0;;;double_bed;2.65;in_storage;Matress + bed;Matress + bed;1141.jpg;;10;;;;;;;;;;;28/08/17 21:27;;28/08/17;0000-00-00 00:00:00;;;;1140;;;;;;;;28/08/17 21:27;29/08/17 05:42
2385;513;388;;other;armchair;1.35;in_storage;fauteuils;<p>3 éléments de canapé</p>;;;19;1;0;Dédale du Campanile;6;6;1200;Woluwe-Saint-Lambert;4.4501239;50.8488136;;02/09/17 08:00;direct;31/08/17;0000-00-00 00:00:00;;;;;;;;;;;;30/08/17 10:26;04/09/17 17:16
2386;513;388;;other;coffee_table;0.80;in_storage;table basse;;;;5;1;0;Dédale du Campanile;6;6;1200;Woluwe-Saint-Lambert;4.4501239;50.8488136;;02/09/17 08:00;direct;31/08/17;0000-00-00 00:00:00;;;;;;;;;;;;30/08/17 10:26;31/08/17 22:13
2387;513;388;;other;tv_bench;0.65;in_storage;table tv;;;;8;1;0;Dédale du Campanile;6;6;1200;Woluwe-Saint-Lambert;4.4501239;50.8488136;;02/09/17 08:00;direct;31/08/17;0000-00-00 00:00:00;;;;;;;;;;;;30/08/17 10:26;04/09/17 17:16
2388;513;388;;other;sideboard;1.25;in_storage;buffet;;;;19;1;0;Dédale du Campanile;6;6;1200;Woluwe-Saint-Lambert;4.4501239;50.8488136;;02/09/17 08:00;direct;31/08/17;0000-00-00 00:00:00;;;;;;;;;;;;30/08/17 10:26;04/09/17 17:16
2389;513;388;;other;moving_box_medium;0.15;in_storage;cartons;<p>5 cartons</p>;;;10;1;0;Dédale du Campanile;6;6;1200;Woluwe-Saint-Lambert;4.4501239;50.8488136;;02/09/17 08:00;direct;31/08/17;0000-00-00 00:00:00;;;;;;;;;;;;30/08/17 10:26;31/08/17 22:15
2390;513;388;;other;rug;0.20;in_storage;tapis;;;;6;1;0;Dédale du Campanile;6;6;1200;Woluwe-Saint-Lambert;4.4501239;50.8488136;;02/09/17 08:00;direct;31/08/17;0000-00-00 00:00:00;;;;;;;;;;;;30/08/17 10:26;31/08/17 22:17
2391;371;398;;box;box;;with_me;Boxify Box;;;;6.25;;;Tiensevest;36;2.12;1050;Leuven;4.7150599;50.8800183;Please ring my bell, I will come down;13/09/17 12:00;;30/08/17;13/09/17 12:00;;pending;;474;;;;;;;;31/08/17 07:58;14/09/17 09:01
2392;371;398;;wardrobe;wardrobe;;with_me;Boxify Wardrobe;;;;12.5;;;Tiensevest;36;2.12;1050;Leuven;4.7150599;50.8800183;Please ring my bell, I will come down;13/09/17 12:00;;30/08/17;13/09/17 12:00;;pending;;997;;;;;;;;31/08/17 07:58;14/09/17 09:02
2408;513;0;;other;other;1.00;in_storage;Meuble de rangement;Meuble de rangement;;;12;;;;;;;;;;;31/08/17 22:19;;31/08/17;;;;;;;;;;;;;31/08/17 22:19;31/08/17 22:19
2409;513;0;;other;fridge_with_freezer;1.30;in_storage;Frigo;Frigo;;;14;;;;;;;;;;;31/08/17 22:19;;31/08/17;0000-00-00 00:00:00;;;;;;;;;;;;31/08/17 22:19;04/09/17 17:16
2410;513;0;;other;shelving_unit;2.00;in_storage;Etagère;Etagère;;;8;;;;;;;;;;;31/08/17 22:19;;31/08/17;;;;;;;;;;;;;31/08/17 22:19;31/08/17 22:19
2411;513;0;;bike;adult_bicycle;0.85;in_storage;Bike;;;;6.25;;;;;;;;;;;31/08/17 22:19;;31/08/17;0000-00-00 00:00:00;;;;;;;;;;;;31/08/17 22:19;04/09/17 17:15
2412;502;0;;other;other;;with_me;Bags;Bags;;;8;;;;;;;;;;;31/08/17 22:30;;31/08/17;0000-00-00 00:00:00;;;;;;;;;;;;31/08/17 22:30;4/10/17 19:02
2413;502;0;;other;other;;with_me;Tv;Tv;;;20;;;;;;;;;;;31/08/17 22:30;;31/08/17;0000-00-00 00:00:00;;;;;;;;;;;;31/08/17 22:30;4/10/17 19:02
2414;502;0;;other;other;;with_me;Fridge;Fridge;;;20;;;;;;;;;;;31/08/17 22:30;;31/08/17;0000-00-00 00:00:00;;;;;;;;;;;;31/08/17 22:30;4/10/17 19:02
2415;502;0;;other;other;;with_me;Sleeping bag;Sleeping bag;;;2;;;;;;;;;;;31/08/17 22:30;;31/08/17;0000-00-00 00:00:00;;;;;;;;;;;;31/08/17 22:30;4/10/17 19:03
2416;492;0;;custom_box;custom_box;;with_me;15 boxes;15 boxes;;;30;;;;;;;;;;;31/08/17 22:46;;29/08/17;0000-00-00 00:00:00;;;;;;;;;;;;31/08/17 22:46;13/01/18 00:29
2417;492;0;;other;other;;with_me;Chairs;Chairs;;;10;;;;;;;;;;;31/08/17 22:46;;29/08/17;0000-00-00 00:00:00;;;;;;;;;;;;31/08/17 22:46;13/01/18 00:29
2418;492;0;;other;other;;with_me;Bags;Bags;;;4.2;;;;;;;;;;;31/08/17 22:46;;29/08/17;0000-00-00 00:00:00;;;;;;;;;;;;31/08/17 22:46;13/01/18 00:29
2419;492;0;;other;other;;with_me;Washing machine;Washing machine;;;12;;;;;;;;;;;31/08/17 22:46;;29/08/17;0000-00-00 00:00:00;;;;;;;;;;;;31/08/17 22:46;01/09/17 08:53
2420;492;0;;other;other;;with_me;Bench;Bench;;;8;;;;;;;;;;;31/08/17 22:46;;29/08/17;0000-00-00 00:00:00;;;;;;;;;;;;31/08/17 22:46;13/01/18 00:32
2421;492;0;;other;other;;with_me;Bed;Bed;;;12;;;;;;;;;;;31/08/17 22:46;;29/08/17;0000-00-00 00:00:00;;;;;;;;;;;;31/08/17 22:46;13/01/18 00:32
2422;492;0;;other;other;;with_me;Other item;;;;13;;;;;;;;;;;31/08/17 22:46;;29/08/17;0000-00-00 00:00:00;;;;;;;;;;;;31/08/17 22:46;13/01/18 00:33
2423;492;0;;other;other;;with_me;Table;Table;;;13;;;;;;;;;;;31/08/17 22:46;;29/08/17;0000-00-00 00:00:00;;;;;;;;;;;;31/08/17 22:46;13/01/18 00:33
2424;492;0;;other;other;;with_me;Sofa;Sofa;;;12;;;;;;;;;;;31/08/17 22:46;;29/08/17;0000-00-00 00:00:00;;;;;;;;;;;;31/08/17 22:46;13/01/18 00:34
2425;492;0;;other;other;;with_me;Lamps;Lamps;;;2;;;;;;;;;;;31/08/17 22:46;;29/08/17;0000-00-00 00:00:00;;;;;;;;;;;;31/08/17 22:46;13/01/18 00:34
2426;492;0;;other;other;;with_me;Picture;Picture;;;2;;;;;;;;;;;31/08/17 22:46;;29/08/17;0000-00-00 00:00:00;;;;;;;;;;;;31/08/17 22:46;13/01/18 00:34
2427;492;0;;other;other;;with_me;Safe;Safe;;;4;;;;;;;;;;;31/08/17 22:46;;29/08/17;0000-00-00 00:00:00;;;;;;;;;;;;31/08/17 22:46;13/01/18 00:35
2428;508;0;;box;box;;with_me;Boxify Box;;;;0;;;;;;;;;;;31/08/17 22:54;;31/08/17;0000-00-00 00:00:00;;;;;;;;;;;;31/08/17 22:54;18/09/17 22:29
2429;508;0;;box;box;;with_me;Boxify Box;;;;0;;;;;;;;;;;31/08/17 22:54;;31/08/17;0000-00-00 00:00:00;;;;;;;;;;;;31/08/17 22:54;18/09/17 22:30
