PSP Reference,Merchant Reference,Account,Creation Date,TimeZone,Value,Currency,Payment Method,Status,Fraud Scoring
4715407172579472,invoice-846-1014,BoxifyCom,2018-10-28 10:00:57,CET,29.90,EUR,sepadirectdebit,Chargeback,50
4615407172565985,invoice-845-1013,BoxifyCom,2018-10-28 10:00:56,CET,184.80,EUR,sepadirectdebit,Chargeback,50
4615407172552967,invoice-841-1010,BoxifyCom,2018-10-28 10:00:55,CET,202.80,EUR,sepadirectdebit,Chargeback,50
4345406477178665,card-866-1540647393,BoxifyCom,2018-10-27 15:41:57,CEST,0.00,EUR,mc,Authorised,0
4515405706139690,invoice-934-1325,BoxifyCom,2018-10-26 18:16:53,CEST,121.00,EUR,sepadirectdebit,Settled,0
4615405703669649,invoice-934-1324,BoxifyCom,2018-10-26 18:12:46,CEST,106.92,EUR,sepadirectdebit,Settled,0
4615405639937649,sepa-885-1540563671,BoxifyCom,2018-10-26 16:26:33,CEST,0.00,EUR,sepadirectdebit,Authorised,0
1735405601032891,invoice-893-1323,BoxifyCom,2018-10-26 15:21:43,CEST,20.00,EUR,visa,SettledBulk,0
1535405432106064,invoice-738-1322,BoxifyCom,2018-10-26 10:40:10,CEST,120.00,EUR,mc,SettledBulk,30
4815405408259959,invoice-883-1267,BoxifyCom,2018-10-26 10:00:25,CEST,213.75,EUR,sepadirectdebit,Settled,50
4515405408259580,invoice-851-1248,BoxifyCom,2018-10-26 10:00:25,CEST,72.50,EUR,sepadirectdebit,Chargeback,50
4515405408249359,invoice-846-1244,BoxifyCom,2018-10-26 10:00:24,CEST,96.00,EUR,sepadirectdebit,Chargeback,50
4715405408246841,invoice-845-1243,BoxifyCom,2018-10-26 10:00:24,CEST,184.80,EUR,sepadirectdebit,Chargeback,50
4315405408235095,invoice-835-1239,BoxifyCom,2018-10-26 10:00:23,CEST,81.00,EUR,sepadirectdebit,Settled,50
4815405408230513,invoice-765-1232,BoxifyCom,2018-10-26 10:00:23,CEST,35.00,EUR,sepadirectdebit,Chargeback,50
4515405408051987,invoice-730-1093,BoxifyCom,2018-10-26 10:00:05,CEST,101.00,EUR,sepadirectdebit,Settled,50
4715404804312828,invoice-936-1321,BoxifyCom,2018-10-25 17:13:51,CEST,8.06,EUR,sepadirectdebit,Settled,0
1725404790069709,invoice-906-1320,BoxifyCom,2018-10-25 16:50:06,CEST,55.00,EUR,visa,SettledBulk,20
1815404587324326,invoice-935-1319,BoxifyCom,2018-10-25 11:12:12,CEST,6.92,EUR,sepadirectdebit,Settled,0
1525403051821388,invoice-844-1318,BoxifyCom,2018-10-23 16:33:02,CEST,62.00,EUR,mc,SettledBulk,0
1745403048760347,invoice-839-1317,BoxifyCom,2018-10-23 16:27:56,CEST,50.00,EUR,visa,SettledBulk,0
4715403031492197,invoice-837-1316,BoxifyCom,2018-10-23 15:59:09,CEST,62.00,EUR,sepadirectdebit,Settled,10
4715403006059658,invoice-926-1315,BoxifyCom,2018-10-23 15:16:45,CEST,121.00,EUR,sepadirectdebit,Chargeback,50
1535403004544515,invoice-842-1314,BoxifyCom,2018-10-23 15:14:14,CEST,160.00,EUR,mc,Refused,0
1715402955614808,invoice-931-1313,BoxifyCom,2018-10-23 13:52:41,CEST,35.00,EUR,sepadirectdebit,Settled,25
4845402955231741,invoice-933-1312,BoxifyCom,2018-10-23 13:52:03,CEST,156.29,EUR,mc,SettledBulk,0
4815402816319442,invoice-846-1152,BoxifyCom,2018-10-23 10:00:31,CEST,96.00,EUR,sepadirectdebit,Chargeback,50
4515402816301492,invoice-765-1139,BoxifyCom,2018-10-23 10:00:30,CEST,35.00,EUR,sepadirectdebit,Settled,50
4315402816057328,invoice-851-912,BoxifyCom,2018-10-23 10:00:05,CEST,72.50,EUR,sepadirectdebit,Chargeback,50
4515402816046816,invoice-840-907,BoxifyCom,2018-10-23 10:00:04,CEST,145.60,EUR,sepadirectdebit,Chargeback,50
4815402816040840,invoice-845-693,BoxifyCom,2018-10-23 10:00:04,CEST,120.00,EUR,sepadirectdebit,Chargeback,50
4315401088215986,invoice-926-1299,BoxifyCom,2018-10-21 10:00:21,CEST,48.44,EUR,sepadirectdebit,Settled,50
4315401088201341,invoice-845-1151,BoxifyCom,2018-10-21 10:00:20,CEST,184.80,EUR,sepadirectdebit,Chargeback,50
4815401088111933,invoice-201-1101,BoxifyCom,2018-10-21 10:00:11,CEST,87.50,EUR,sepadirectdebit,Settled,50
4315400224203476,invoice-925-1298,BoxifyCom,2018-10-20 10:00:20,CEST,108.84,EUR,sepadirectdebit,Settled,50
4515399698756605,invoice-931-1311,BoxifyCom,2018-10-19 19:24:35,CEST,14.52,EUR,sepadirectdebit,Settled,25
4315399465693496,invoice-904-1310,BoxifyCom,2018-10-19 12:56:09,CEST,58.09,EUR,sepadirectdebit,Settled,10
1515399465142100,invoice-910-1309,BoxifyCom,2018-10-19 12:55:14,CEST,50.00,EUR,sepadirectdebit,Chargeback,0
1715399463472291,invoice-885-1308,BoxifyCom,2018-10-19 12:52:27,CEST,109.73,EUR,sepadirectdebit,Settled,0
1835399367422694,card-896-1539936436,BoxifyCom,2018-10-19 10:12:22,CEST,0.00,EUR,mc,Authorised,25
1335399363454522,card-896-1539936039,BoxifyCom,2018-10-19 10:05:45,CEST,0.00,EUR,mc,Refused,25
4815399360596856,invoice-846-1014,BoxifyCom,2018-10-19 10:00:59,CEST,29.90,EUR,sepadirectdebit,Chargeback,50
4615399360599209,invoice-845-1013,BoxifyCom,2018-10-19 10:00:59,CEST,184.80,EUR,sepadirectdebit,Chargeback,50
4515399360581075,invoice-841-1010,BoxifyCom,2018-10-19 10:00:58,CEST,202.80,EUR,sepadirectdebit,Chargeback,50
4735398904622464,card-857-1539890157,BoxifyCom,2018-10-18 21:21:02,CEST,0.00,EUR,visa,Authorised,0
4315398716061974,invoice-930-1307,BoxifyCom,2018-10-18 16:06:46,CEST,20.76,EUR,sepadirectdebit,Settled,0
4515398697081759,invoice-922-1306,BoxifyCom,2018-10-18 15:35:08,CEST,40.00,EUR,sepadirectdebit,Settled,0
1335398621980732,invoice-606-1305,BoxifyCom,2018-10-18 13:29:58,CEST,40.00,EUR,visa,SettledBulk,30
1515397646000379,invoice-876-1304,BoxifyCom,2018-10-17 10:23:20,CEST,40.00,EUR,sepadirectdebit,Settled,10
1335397632028226,invoice-843-1063,BoxifyCom,2018-10-17 10:00:02,CEST,20.00,EUR,visa,RefundedBulk,35
1845397586219659,card-142-1539758319,BoxifyCom,2018-10-17 08:43:41,CEST,0.00,EUR,mc,Authorised,30
1815396972737635,invoice-929-1303,BoxifyCom,2018-10-16 15:41:13,CEST,119.72,EUR,sepadirectdebit,Settled,0
4715396768666118,invoice-846-1152,BoxifyCom,2018-10-16 10:01:06,CEST,96.00,EUR,sepadirectdebit,Chargeback,50
4615396768669782,invoice-765-1139,BoxifyCom,2018-10-16 10:01:06,CEST,35.00,EUR,sepadirectdebit,Chargeback,50
4615396768659551,invoice-851-912,BoxifyCom,2018-10-16 10:01:05,CEST,72.50,EUR,sepadirectdebit,Chargeback,50
4515396768636873,invoice-840-907,BoxifyCom,2018-10-16 10:01:03,CEST,145.60,EUR,sepadirectdebit,Chargeback,50
4715396768601313,invoice-845-693,BoxifyCom,2018-10-16 10:01:00,CEST,120.00,EUR,sepadirectdebit,Chargeback,50
1715395904154001,invoice-883-1267,BoxifyCom,2018-10-15 10:00:15,CEST,213.75,EUR,sepadirectdebit,Chargeback,50
1515395904159903,invoice-851-1248,BoxifyCom,2018-10-15 10:00:15,CEST,72.50,EUR,sepadirectdebit,Chargeback,50
1815395904145859,invoice-846-1244,BoxifyCom,2018-10-15 10:00:14,CEST,96.00,EUR,sepadirectdebit,Chargeback,50
1315395904140285,invoice-845-1243,BoxifyCom,2018-10-15 10:00:14,CEST,184.80,EUR,sepadirectdebit,Chargeback,50
1715395904133039,invoice-835-1239,BoxifyCom,2018-10-15 10:00:13,CEST,81.00,EUR,sepadirectdebit,Chargeback,50
1415395904133750,invoice-765-1232,BoxifyCom,2018-10-15 10:00:13,CEST,35.00,EUR,sepadirectdebit,Chargeback,50
1615395904129814,invoice-730-1093,BoxifyCom,2018-10-15 10:00:12,CEST,101.00,EUR,sepadirectdebit,Chargeback,50
1615395353289853,invoice-928-1302,BoxifyCom,2018-10-14 18:42:08,CEST,59.68,EUR,sepadirectdebit,Settled,10
4815395040163976,invoice-845-1151,BoxifyCom,2018-10-14 10:00:16,CEST,184.80,EUR,sepadirectdebit,Chargeback,50
1715394646148108,invoice-927-1301,BoxifyCom,2018-10-13 23:03:34,CEST,67.05,EUR,sepadirectdebit,Settled,50
4845393515444249,invoice-499-1300,BoxifyCom,2018-10-12 15:39:04,CEST,20.00,EUR,visa,SettledBulk,0
1415393274021341,invoice-926-1299,BoxifyCom,2018-10-12 08:56:42,CEST,48.44,EUR,sepadirectdebit,Chargeback,0
4515392713667907,invoice-925-1298,BoxifyCom,2018-10-11 17:22:46,CEST,108.84,EUR,sepadirectdebit,Chargeback,0
4815392702335497,invoice-925-1297,BoxifyCom,2018-10-11 17:03:53,CEST,101.10,EUR,sepadirectdebit,Settled,0
4715392597947415,invoice-733-1296,BoxifyCom,2018-10-11 14:09:54,CEST,20.00,EUR,sepadirectdebit,Settled,10
4545392492559725,invoice-913-1295,BoxifyCom,2018-10-11 11:14:15,CEST,7.90,EUR,visa,SettledBulk,0
1815391751938314,invoice-894-1294,BoxifyCom,2018-10-10 14:39:53,CEST,107.25,EUR,sepadirectdebit,Settled,25
4615391584698446,invoice-850-1154,BoxifyCom,2018-10-10 10:01:09,CEST,276.68,EUR,sepadirectdebit,Settled,50
4815391584679105,invoice-201-1101,BoxifyCom,2018-10-10 10:01:07,CEST,87.50,EUR,sepadirectdebit,Chargeback,50
4715391584677548,invoice-846-1014,BoxifyCom,2018-10-10 10:01:07,CEST,29.90,EUR,sepadirectdebit,Chargeback,50
4315391584661967,invoice-845-1013,BoxifyCom,2018-10-10 10:01:06,CEST,184.80,EUR,sepadirectdebit,Chargeback,50
4815391584653381,invoice-841-1010,BoxifyCom,2018-10-10 10:01:05,CEST,202.80,EUR,sepadirectdebit,Chargeback,50
4415390720188587,invoice-846-1152,BoxifyCom,2018-10-09 10:00:18,CEST,96.00,EUR,sepadirectdebit,Chargeback,50
4715390720179278,invoice-765-1139,BoxifyCom,2018-10-09 10:00:17,CEST,35.00,EUR,sepadirectdebit,Chargeback,50
4515390720170022,invoice-851-912,BoxifyCom,2018-10-09 10:00:17,CEST,72.50,EUR,sepadirectdebit,Chargeback,50
4515390720154083,invoice-840-907,BoxifyCom,2018-10-09 10:00:15,CEST,145.60,EUR,sepadirectdebit,Chargeback,50
4615390720013999,invoice-845-693,BoxifyCom,2018-10-09 10:00:01,CEST,120.00,EUR,sepadirectdebit,Chargeback,50
1645389951489316,invoice-924-1293,BoxifyCom,2018-10-08 12:39:08,CEST,292.84,EUR,mc,SettledBulk,0
1515389856100916,invoice-883-1267,BoxifyCom,2018-10-08 10:00:10,CEST,213.75,EUR,sepadirectdebit,Chargeback,50
1815389856108742,invoice-880-1264,BoxifyCom,2018-10-08 10:00:10,CEST,81.00,EUR,sepadirectdebit,Settled,50
1415389856091157,invoice-851-1248,BoxifyCom,2018-10-08 10:00:09,CEST,72.50,EUR,sepadirectdebit,Chargeback,50
1415389856091066,invoice-846-1244,BoxifyCom,2018-10-08 10:00:09,CEST,96.00,EUR,sepadirectdebit,Chargeback,50
1815389856067823,invoice-845-1243,BoxifyCom,2018-10-08 10:00:06,CEST,184.80,EUR,sepadirectdebit,Chargeback,50
1715389856051380,invoice-835-1239,BoxifyCom,2018-10-08 10:00:05,CEST,81.00,EUR,sepadirectdebit,Chargeback,50
1615389856057909,invoice-765-1232,BoxifyCom,2018-10-08 10:00:05,CEST,35.00,EUR,sepadirectdebit,Chargeback,50
1815389856042800,invoice-730-1093,BoxifyCom,2018-10-08 10:00:04,CEST,101.00,EUR,sepadirectdebit,Chargeback,50
1415389856049700,invoice-882-1038,BoxifyCom,2018-10-08 10:00:04,CEST,72.50,EUR,sepadirectdebit,Settled,50
4715389833822782,invoice-923-1292,BoxifyCom,2018-10-08 09:23:02,CEST,31.53,EUR,sepadirectdebit,Settled,0
1815388311617297,invoice-922-1291,BoxifyCom,2018-10-06 15:06:01,CEST,27.10,EUR,sepadirectdebit,Settled,0
4815388276526750,invoice-592-1290,BoxifyCom,2018-10-06 14:07:32,CEST,40.00,EUR,sepadirectdebit,Settled,50
1615387264058543,invoice-845-1151,BoxifyCom,2018-10-05 10:00:05,CEST,184.80,EUR,sepadirectdebit,Chargeback,50
1415386462516445,sepa-384-1538645977,BoxifyCom,2018-10-04 11:44:11,CEST,0.00,EUR,sepadirectdebit,Authorised,0
1715386462288919,sepa-384-1538645954,BoxifyCom,2018-10-04 11:43:48,CEST,0.00,EUR,sepadirectdebit,Authorised,0
1815386462043271,sepa-384-1538645930,BoxifyCom,2018-10-04 11:43:24,CEST,0.00,EUR,sepadirectdebit,Authorised,0
4825386400781091,invoice-256-1198,BoxifyCom,2018-10-04 10:01:18,CEST,41.06,EUR,visa,SettledBulk,0
4535386400665634,invoice-256-1104,BoxifyCom,2018-10-04 10:01:06,CEST,61.06,EUR,visa,SettledBulk,0
1525385717584262,invoice-913-1289,BoxifyCom,2018-10-03 15:02:38,CEST,10.66,EUR,mc,Refused,10
1815385509556220,invoice-875-1288,BoxifyCom,2018-10-03 09:15:55,CEST,20.00,EUR,sepadirectdebit,Settled,0
4515384836725852,sepa-389-1538483402,BoxifyCom,2018-10-02 14:34:32,CEST,0.00,EUR,sepadirectdebit,Authorised,2
4645384836013864,card-389-1538483331,BoxifyCom,2018-10-02 14:33:21,CEST,0.00,EUR,visa,Authorised,0
4345384835414157,card-389-1538483271,BoxifyCom,2018-10-02 14:32:21,CEST,0.00,EUR,visa,Authorised,0
1445384834685273,card-389-1538483197,BoxifyCom,2018-10-02 14:31:08,CEST,0.00,EUR,visa,Authorised,0
4515384672088621,invoice-920-1183,BoxifyCom,2018-10-02 10:00:08,CEST,122.50,EUR,sepadirectdebit,Settled,0
4815384672074149,invoice-881-1167,BoxifyCom,2018-10-02 10:00:07,CEST,50.00,EUR,sepadirectdebit,Settled,50
4715384672076541,invoice-851-1155,BoxifyCom,2018-10-02 10:00:07,CEST,48.42,EUR,sepadirectdebit,Settled,50
4815384672079064,invoice-846-1152,BoxifyCom,2018-10-02 10:00:07,CEST,96.00,EUR,sepadirectdebit,Chargeback,50
4715384672063366,invoice-765-1139,BoxifyCom,2018-10-02 10:00:06,CEST,35.00,EUR,sepadirectdebit,Chargeback,50
4815384672063332,invoice-851-912,BoxifyCom,2018-10-02 10:00:06,CEST,72.50,EUR,sepadirectdebit,Chargeback,50
4415384672055951,invoice-840-907,BoxifyCom,2018-10-02 10:00:05,CEST,145.60,EUR,sepadirectdebit,Chargeback,50
4345384672045536,invoice-256-849,BoxifyCom,2018-10-02 10:00:04,CEST,91.06,EUR,visa,SettledBulk,0
4515384672013975,invoice-845-693,BoxifyCom,2018-10-02 10:00:01,CEST,120.00,EUR,sepadirectdebit,Chargeback,50
4325384660517128,card-256-1538465782,BoxifyCom,2018-10-02 09:40:51,CEST,0.00,EUR,visa,Authorised,0
1815383988528760,invoice-921-1287,BoxifyCom,2018-10-01 15:00:52,CEST,96.77,EUR,sepadirectdebit,Settled,10
1325383900908325,card-859-1538389822,BoxifyCom,2018-10-01 12:34:50,CEST,0.00,EUR,visa,Authorised,0
1825383896221738,card-859-1538389354,BoxifyCom,2018-10-01 12:27:02,CEST,0.00,EUR,visa,Authorised,0
1715383816924059,invoice-920-1286,BoxifyCom,2018-10-01 10:14:52,CEST,72.50,EUR,sepadirectdebit,Settled,0
1815383816923563,invoice-918-1285,BoxifyCom,2018-10-01 10:14:52,CEST,87.55,EUR,sepadirectdebit,Settled,10
1715383816917343,invoice-916-1284,BoxifyCom,2018-10-01 10:14:51,CEST,192.00,EUR,sepadirectdebit,Settled,0
1715383816917293,invoice-915-1283,BoxifyCom,2018-10-01 10:14:51,CEST,87.50,EUR,sepadirectdebit,Settled,25
1415383816904070,invoice-910-1282,BoxifyCom,2018-10-01 10:14:50,CEST,50.00,EUR,sepadirectdebit,Settled,0
1415383816904039,invoice-909-1281,BoxifyCom,2018-10-01 10:14:50,CEST,83.13,EUR,sepadirectdebit,Settled,0
1735383816907043,invoice-908-1280,BoxifyCom,2018-10-01 10:14:50,CEST,63.24,EUR,visa,SettledBulk,0
1815383816896199,invoice-907-1279,BoxifyCom,2018-10-01 10:14:49,CEST,172.26,EUR,sepadirectdebit,Settled,50
1435383816893659,invoice-906-1278,BoxifyCom,2018-10-01 10:14:49,CEST,92.20,EUR,visa,SettledBulk,20
1515383816889882,invoice-904-1277,BoxifyCom,2018-10-01 10:14:48,CEST,99.00,EUR,sepadirectdebit,Settled,10
1815383816872422,invoice-900-1276,BoxifyCom,2018-10-01 10:14:47,CEST,26.50,EUR,sepadirectdebit,Settled,0
1835383816865331,invoice-896-1275,BoxifyCom,2018-10-01 10:14:46,CEST,8.67,EUR,mc,Refused,25
1415383816852907,invoice-894-1274,BoxifyCom,2018-10-01 10:14:45,CEST,101.89,EUR,sepadirectdebit,Settled,25
1645383816857940,invoice-893-1273,BoxifyCom,2018-10-01 10:14:45,CEST,35.45,EUR,visa,SettledBulk,0
1815383816839876,invoice-892-1272,BoxifyCom,2018-10-01 10:14:43,CEST,81.60,EUR,sepadirectdebit,Settled,0
1515383816838707,invoice-890-1271,BoxifyCom,2018-10-01 10:14:43,CEST,26.50,EUR,sepadirectdebit,Settled,0
1745383816825425,invoice-888-1270,BoxifyCom,2018-10-01 10:14:42,CEST,20.40,EUR,visa,SettledBulk,20
1315383816822299,invoice-885-1269,BoxifyCom,2018-10-01 10:14:42,CEST,163.20,EUR,sepadirectdebit,Settled,0
1715383816825256,invoice-884-1268,BoxifyCom,2018-10-01 10:14:42,CEST,62.00,EUR,sepadirectdebit,Settled,10
1515383816828336,invoice-883-1267,BoxifyCom,2018-10-01 10:14:42,CEST,213.75,EUR,sepadirectdebit,Chargeback,0
1815383816810976,invoice-882-1266,BoxifyCom,2018-10-01 10:14:41,CEST,72.50,EUR,sepadirectdebit,Settled,50
1615383816817031,invoice-881-1265,BoxifyCom,2018-10-01 10:14:41,CEST,50.00,EUR,sepadirectdebit,Settled,50
1415383816811796,invoice-880-1264,BoxifyCom,2018-10-01 10:14:41,CEST,81.00,EUR,sepadirectdebit,Chargeback,0
1615383816813428,invoice-878-1263,BoxifyCom,2018-10-01 10:14:41,CEST,1.69,EUR,sepadirectdebit,Settled,25
1515383816818063,invoice-876-1262,BoxifyCom,2018-10-01 10:14:41,CEST,91.70,EUR,sepadirectdebit,Settled,10
1715383816800960,invoice-875-1261,BoxifyCom,2018-10-01 10:14:40,CEST,50.00,EUR,sepadirectdebit,Settled,0
1815383816800563,invoice-873-1260,BoxifyCom,2018-10-01 10:14:40,CEST,6.75,EUR,sepadirectdebit,Settled,0
1715383816790849,invoice-871-1259,BoxifyCom,2018-10-01 10:14:39,CEST,130.20,EUR,sepadirectdebit,Settled,50
1615383816782748,invoice-870-1258,BoxifyCom,2018-10-01 10:14:38,CEST,103.46,EUR,sepadirectdebit,Refused,100
1435383816781003,invoice-868-1257,BoxifyCom,2018-10-01 10:14:38,CEST,22.95,EUR,visa,SettledBulk,35
1515383816777228,invoice-866-1256,BoxifyCom,2018-10-01 10:14:37,CEST,18.51,EUR,unknowncard,Refused,0
1625383816772390,invoice-861-1255,BoxifyCom,2018-10-01 10:14:37,CEST,25.50,EUR,visa,SettledBulk,10
1725383816760071,invoice-860-1254,BoxifyCom,2018-10-01 10:14:36,CEST,118.41,EUR,visa,SettledBulk,0
1625383816745503,invoice-859-1253,BoxifyCom,2018-10-01 10:14:34,CEST,6.38,EUR,visa,Refused,100
1845383816747578,invoice-858-1252,BoxifyCom,2018-10-01 10:14:34,CEST,124.64,EUR,mc,SettledBulk,10
1745383816724115,invoice-857-1251,BoxifyCom,2018-10-01 10:14:32,CEST,42.77,EUR,mc,Refused,20
1635383816719738,invoice-855-1250,BoxifyCom,2018-10-01 10:14:31,CEST,35.70,EUR,mc,SettledBulk,0
1715383816713858,invoice-852-1249,BoxifyCom,2018-10-01 10:14:31,CEST,81.00,EUR,sepadirectdebit,Settled,10
1715383816713817,invoice-851-1248,BoxifyCom,2018-10-01 10:14:31,CEST,72.50,EUR,sepadirectdebit,Chargeback,50
1415383816709255,invoice-850-1247,BoxifyCom,2018-10-01 10:14:30,CEST,276.68,EUR,sepadirectdebit,Settled,0
1615383816700922,invoice-849-1246,BoxifyCom,2018-10-01 10:14:30,CEST,123.69,EUR,sepadirectdebit,Settled,0
1515383816700154,invoice-848-1245,BoxifyCom,2018-10-01 10:14:30,CEST,91.16,EUR,sepadirectdebit,Settled,0
1815383816706737,invoice-846-1244,BoxifyCom,2018-10-01 10:14:30,CEST,96.00,EUR,sepadirectdebit,Chargeback,50
1715383816697374,invoice-845-1243,BoxifyCom,2018-10-01 10:14:29,CEST,184.80,EUR,sepadirectdebit,Chargeback,50
1645383816680425,invoice-842-1242,BoxifyCom,2018-10-01 10:14:28,CEST,51.00,EUR,mc,SettledBulk,0
1415383816678559,invoice-840-1241,BoxifyCom,2018-10-01 10:14:27,CEST,145.60,EUR,sepadirectdebit,Settled,50
1715383816672898,invoice-838-1240,BoxifyCom,2018-10-01 10:14:27,CEST,114.00,EUR,sepadirectdebit,Settled,10
1815383816665909,invoice-835-1239,BoxifyCom,2018-10-01 10:14:26,CEST,81.00,EUR,sepadirectdebit,Chargeback,0
1815383816662294,invoice-834-1238,BoxifyCom,2018-10-01 10:14:26,CEST,17.00,EUR,sepadirectdebit,Settled,0
1345383816658226,invoice-832-1237,BoxifyCom,2018-10-01 10:14:25,CEST,51.00,EUR,mc,SettledBulk,0
1735383816621891,invoice-780-1235,BoxifyCom,2018-10-01 10:14:22,CEST,40.80,EUR,mc,SettledBulk,0
1835383816621239,invoice-777-1234,BoxifyCom,2018-10-01 10:14:22,CEST,116.28,EUR,visa,SettledBulk,0
1715383816609833,invoice-765-1232,BoxifyCom,2018-10-01 10:14:20,CEST,35.00,EUR,sepadirectdebit,Chargeback,50
1825383816574927,invoice-738-1230,BoxifyCom,2018-10-01 10:14:17,CEST,171.36,EUR,mc,SettledBulk,30
1535383816567237,invoice-737-1229,BoxifyCom,2018-10-01 10:14:17,CEST,38.25,EUR,mc,SettledBulk,0
1725383816550076,invoice-735-1228,BoxifyCom,2018-10-01 10:14:15,CEST,73.95,EUR,mc,Refused,0
1715383816550011,invoice-733-1227,BoxifyCom,2018-10-01 10:14:15,CEST,553.95,EUR,sepadirectdebit,Settled,10
1725383816548641,invoice-726-1226,BoxifyCom,2018-10-01 10:14:14,CEST,51.00,EUR,mc,SettledBulk,10
1745383816548589,invoice-720-1225,BoxifyCom,2018-10-01 10:14:14,CEST,45.90,EUR,visa,SettledBulk,0
1825383816452090,invoice-654-1221,BoxifyCom,2018-10-01 10:14:05,CEST,12.24,EUR,visa,SettledBulk,0
1545383816449335,invoice-646-1220,BoxifyCom,2018-10-01 10:14:04,CEST,184.01,EUR,mc,Refused,10
1515383816439142,invoice-645-1219,BoxifyCom,2018-10-01 10:14:03,CEST,45.00,EUR,sepadirectdebit,Settled,0
1725383816421849,invoice-644-1218,BoxifyCom,2018-10-01 10:14:02,CEST,51.00,EUR,mc,SettledBulk,0
1735383816405352,invoice-606-1216,BoxifyCom,2018-10-01 10:14:00,CEST,132.80,EUR,visa,SettledBulk,30
1845383816399073,invoice-604-1215,BoxifyCom,2018-10-01 10:13:59,CEST,171.36,EUR,mc,SettledBulk,20
1515383816388158,invoice-592-1214,BoxifyCom,2018-10-01 10:13:58,CEST,50.00,EUR,sepadirectdebit,Settled,50
1625383816383107,invoice-588-1213,BoxifyCom,2018-10-01 10:13:58,CEST,212.06,EUR,mc,SettledBulk,20
1735383816354923,invoice-551-1211,BoxifyCom,2018-10-01 10:13:55,CEST,68.28,EUR,visa,SettledBulk,0
1745383816334568,invoice-550-1210,BoxifyCom,2018-10-01 10:13:53,CEST,51.00,EUR,visa,Refused,35
1435383816329878,invoice-545-1209,BoxifyCom,2018-10-01 10:13:52,CEST,73.95,EUR,visa,SettledBulk,0
1835383816293203,invoice-499-1207,BoxifyCom,2018-10-01 10:13:49,CEST,35.70,EUR,visa,SettledBulk,0
1515383816275470,invoice-396-1205,BoxifyCom,2018-10-01 10:13:47,CEST,50.00,EUR,sepadirectdebit,Settled,50
1615383816095026,invoice-201-1195,BoxifyCom,2018-10-01 10:13:29,CEST,87.50,EUR,sepadirectdebit,Settled,0
1815383816096832,invoice-191-1194,BoxifyCom,2018-10-01 10:13:29,CEST,138.00,EUR,sepadirectdebit,Settled,10
1635383816040044,invoice-76-1192,BoxifyCom,2018-10-01 10:13:24,CEST,683.91,EUR,mc,SettledBulk,20
1715383808716703,invoice-730-1093,BoxifyCom,2018-10-01 10:01:11,CEST,101.00,EUR,sepadirectdebit,Chargeback,50
4315383335223643,invoice-774-1191,BoxifyCom,2018-09-30 20:52:02,CEST,415.50,EUR,sepadirectdebit,Settled,0
4515382328598753,sepa-920-1538232595,BoxifyCom,2018-09-29 16:54:19,CEST,0.00,EUR,sepadirectdebit,Authorised,0
1835382216388480,invoice-911-1190,BoxifyCom,2018-09-29 13:47:18,CEST,40.00,EUR,mc,SettledBulk,0
4525382212553664,card-911-1538220991,BoxifyCom,2018-09-29 13:40:55,CEST,0.00,EUR,mc,Authorised,0
1515381407522706,invoice-835-1189,BoxifyCom,2018-09-28 15:19:12,CEST,20.00,EUR,sepadirectdebit,Settled,0
1835381216819122,invoice-799-1069,BoxifyCom,2018-09-28 10:01:21,CEST,20.00,EUR,mc,SettledBulk,0
1815380352069108,invoice-846-1014,BoxifyCom,2018-09-27 10:00:06,CEST,29.90,EUR,sepadirectdebit,Chargeback,50
1615380352052544,invoice-845-1013,BoxifyCom,2018-09-27 10:00:05,CEST,184.80,EUR,sepadirectdebit,Chargeback,50
1615380352047833,invoice-841-1010,BoxifyCom,2018-09-27 10:00:04,CEST,202.80,EUR,sepadirectdebit,Chargeback,50
1615380352037503,invoice-592-971,BoxifyCom,2018-09-27 10:00:03,CEST,50.00,EUR,sepadirectdebit,Settled,50
1815380352032189,invoice-396-959,BoxifyCom,2018-09-27 10:00:03,CEST,50.00,EUR,sepadirectdebit,Settled,50
1535380282063154,invoice-858-1188,BoxifyCom,2018-09-27 08:03:26,CEST,350.00,EUR,mc,SettledBulk,10
4515379691653553,invoice-862-1187,BoxifyCom,2018-09-26 15:39:25,CEST,121.00,EUR,sepadirectdebit,Settled,0
4715379680086649,invoice-862-1186,BoxifyCom,2018-09-26 15:20:08,CEST,121.00,EUR,sepadirectdebit,Settled,0
4825379497075238,invoice-833-1185,BoxifyCom,2018-09-26 10:15:07,CEST,35.70,EUR,visa,SettledBulk,0
1445379458241288,invoice-455-1184,BoxifyCom,2018-09-26 09:10:24,CEST,40.00,EUR,visa,SettledBulk,10
1335379455202963,card-455-1537945263,BoxifyCom,2018-09-26 09:05:20,CEST,0.00,EUR,visa,Authorised,10
1615379043418262,invoice-920-1183,BoxifyCom,2018-09-25 21:39:01,CEST,122.50,EUR,sepadirectdebit,Chargeback,0
1515378897878127,invoice-919-1182,BoxifyCom,2018-09-25 17:36:27,CEST,55.00,EUR,sepadirectdebit,Settled,0
4735378873188218,card-917-1537887063,BoxifyCom,2018-09-25 16:55:18,CEST,0.00,EUR,visa,Authorised,0
4845378872551074,card-917-1537886999,BoxifyCom,2018-09-25 16:54:15,CEST,0.00,EUR,visa,Authorised,0
